ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length
9143,Location 921 - Location 1,921,1,3,36919.149653270244016
9144,Location 921 - Location 7,921,7,4,39324.437292615228216
9145,Location 921 - Location 5,921,5,5,45973.626794066061848
9146,Location 921 - Location 2,921,2,6,53485.201965705229668
9147,Location 921 - Location 3,921,3,7,70074.394600697807618
9148,Location 921 - Location 10,921,10,8,80640.418397716566687
9149,Location 921 - Location 8,921,8,9,96062.665337011916563
9150,Location 921 - Location 9,921,9,10,101505.377492525251000
9151,Location 922 - Location 7,922,7,1,38819.277899964232347
9152,Location 922 - Location 1,922,1,2,51526.830332864985394
9153,Location 922 - Location 6,922,6,3,66756.212520859538927
9154,Location 922 - Location 5,922,5,4,79097.278733269078657
9155,Location 922 - Location 4,922,4,5,89965.539195161501993
9156,Location 922 - Location 2,922,2,6,117212.004042113359901
9157,Location 922 - Location 3,922,3,7,130477.774372879299335
9158,Location 922 - Location 10,922,10,8,144367.220474124682369
9159,Location 922 - Location 8,922,8,9,156466.045109193364624
9160,Location 922 - Location 9,922,9,10,161908.757264706655405
9161,Location 923 - Location 3,923,3,1,31619.509152839596936
9162,Location 923 - Location 2,923,2,2,32716.855787453543599
9163,Location 923 - Location 10,923,10,3,38012.849155290787166
9164,Location 923 - Location 4,923,4,4,40525.259050014850800
9165,Location 923 - Location 8,923,8,5,46769.373371645640873
9166,Location 923 - Location 9,923,9,6,52212.085527158989862
9167,Location 923 - Location 6,923,6,7,58702.462716823822120
9168,Location 923 - Location 5,923,5,8,65010.968637469464738
9169,Location 923 - Location 1,923,1,9,83806.416819518475677
9170,Location 923 - Location 7,923,7,10,90764.340085897143581
9171,Location 924 - Location 1,924,1,1,16659.139724240485521
9172,Location 924 - Location 5,924,5,2,31209.380504786120582
9173,Location 924 - Location 7,924,7,3,47727.113477843027795
9174,Location 924 - Location 6,924,6,4,50900.293999637535308
9175,Location 924 - Location 4,924,4,5,67454.270008807521663
9176,Location 924 - Location 3,924,3,6,93654.651061724987812
9177,Location 924 - Location 2,924,2,7,99137.153585968015250
9178,Location 924 - Location 10,924,10,8,126292.370017979177646
9179,Location 924 - Location 8,924,8,9,127449.561481852753786
9180,Location 924 - Location 9,924,9,10,131419.762598911678651
9181,Location 925 - Location 10,925,10,1,32418.803790208166902
9182,Location 925 - Location 8,925,8,2,45668.675799710181309
9183,Location 925 - Location 9,925,9,3,50502.211108676725416
9184,Location 925 - Location 2,925,2,4,59574.020222219434800
9185,Location 925 - Location 3,925,3,5,71701.427539391617756
9186,Location 925 - Location 4,925,4,6,91256.903799379870179
9187,Location 925 - Location 6,925,6,7,112451.514629506738856
9188,Location 925 - Location 5,925,5,8,133329.300588231242727
9189,Location 925 - Location 7,925,7,9,143141.232416549697518
9190,Location 925 - Location 1,925,1,10,146530.724883472546935
9191,Location 926 - Location 1,926,1,1,21147.542771685439220
9192,Location 926 - Location 5,926,5,2,39199.684457092007506
9193,Location 926 - Location 7,926,7,3,41902.066167478420539
9194,Location 926 - Location 6,926,6,4,50986.179152260898263
9195,Location 926 - Location 4,926,4,5,72508.768562563578598
9196,Location 926 - Location 2,926,2,6,101441.970673514588270
9197,Location 926 - Location 3,926,3,7,101644.955014030900202
9198,Location 926 - Location 10,926,10,8,128597.187105525925290
9199,Location 926 - Location 8,926,8,9,135439.865434158680728
9200,Location 926 - Location 9,926,9,10,139410.066551217605593
9201,Location 927 - Location 7,927,7,1,16542.864842761948239
9202,Location 927 - Location 6,927,6,2,23736.679833828824485
9203,Location 927 - Location 1,927,1,3,25138.793931512373092
9204,Location 927 - Location 4,927,4,4,46946.006508130747534
9205,Location 927 - Location 5,927,5,5,51510.053442280768650
9206,Location 927 - Location 2,927,2,6,74192.471355082612718
9207,Location 927 - Location 3,927,3,7,87458.241685848537600
9208,Location 927 - Location 10,927,10,8,101347.687787093949737
9209,Location 927 - Location 8,927,8,9,113446.512422162588337
9210,Location 927 - Location 9,927,9,10,118889.224577675922774
9211,Location 928 - Location 6,928,6,1,3775.349802228829503
9212,Location 928 - Location 4,928,4,2,29527.484780433373089
9213,Location 928 - Location 1,928,1,3,34733.284165931625466
9214,Location 928 - Location 7,928,7,4,34941.379931968433084
9215,Location 928 - Location 5,928,5,5,50356.684154712856980
9216,Location 928 - Location 2,928,2,6,55844.399967067911348
9217,Location 928 - Location 3,928,3,7,74457.451961344602751
9218,Location 928 - Location 10,928,10,8,82999.616399079226539
9219,Location 928 - Location 8,928,8,9,100445.722697658711695
9220,Location 928 - Location 9,928,9,10,105888.434853172046132
9221,Location 929 - Location 3,929,3,1,53427.138050562527496
9222,Location 929 - Location 8,929,8,2,75638.734280414719251
9223,Location 929 - Location 9,929,9,3,77276.482300363466493
9224,Location 929 - Location 5,929,5,4,87176.959389733499847
9225,Location 929 - Location 6,929,6,5,98607.005036801318056
9226,Location 929 - Location 4,929,4,6,102221.662112117177458
9227,Location 929 - Location 10,929,10,7,106254.216412695182953
9228,Location 929 - Location 1,929,1,8,113218.423860643422813
9229,Location 929 - Location 2,929,2,9,115247.284491821745178
9230,Location 929 - Location 7,929,7,10,130614.274353210741538
9231,Location 930 - Location 5,930,5,1,6030.644448099930742
9232,Location 930 - Location 1,930,1,2,28039.744201890400291
9233,Location 930 - Location 6,930,6,3,49771.367779004256590
9234,Location 930 - Location 4,930,4,4,57920.792591687641107
9235,Location 930 - Location 7,930,7,5,60735.607056460357853
9236,Location 930 - Location 3,930,3,6,64628.970059264182055
9237,Location 930 - Location 2,930,2,7,82912.683952216364560
9238,Location 930 - Location 8,930,8,8,98423.880479391955305
9239,Location 930 - Location 9,930,9,9,102394.081596450865618
9240,Location 930 - Location 10,930,10,10,102923.613060153802508
9241,Location 931 - Location 7,931,7,1,22612.440756024039729
9242,Location 931 - Location 1,931,1,2,34385.540746957572992
9243,Location 931 - Location 6,931,6,3,50414.395113958016736
9244,Location 931 - Location 5,931,5,4,59066.313115855402430
9245,Location 931 - Location 4,931,4,5,73623.721788259936147
9246,Location 931 - Location 2,931,2,6,100870.186635211794055
9247,Location 931 - Location 3,931,3,7,114135.956965977718937
9248,Location 931 - Location 10,931,10,8,128025.403067223131075
9249,Location 931 - Location 8,931,8,9,140124.227702291827882
9250,Location 931 - Location 9,931,9,10,145566.939857805118663
9251,Location 932 - Location 3,932,3,1,48371.661843778674665
9252,Location 932 - Location 9,932,9,2,54736.676299964892678
9253,Location 932 - Location 8,932,8,3,57549.546171927911928
9254,Location 932 - Location 10,932,10,4,88367.398338767874520
9255,Location 932 - Location 2,932,2,5,97360.466417894480401
9256,Location 932 - Location 4,932,4,6,105638.724882791721029
9257,Location 932 - Location 5,932,5,7,110445.146870680386201
9258,Location 932 - Location 6,932,6,8,118352.585525050788419
9259,Location 932 - Location 1,932,1,9,136486.611341590265511
9260,Location 932 - Location 7,932,7,10,150414.462894124182640
9261,Location 933 - Location 7,933,7,1,19895.141195682837861
9262,Location 933 - Location 6,933,6,2,26662.638994739041664
9263,Location 933 - Location 4,933,4,3,39695.725161276939616
9264,Location 933 - Location 1,933,1,4,43816.179275386515656
9265,Location 933 - Location 2,933,2,5,65264.750743417294871
9266,Location 933 - Location 5,933,5,6,70493.322391721361782
9267,Location 933 - Location 10,933,10,7,92419.967175428595510
9268,Location 933 - Location 3,933,3,8,94299.957122184321634
9269,Location 933 - Location 8,933,8,9,119083.052791111360420
9270,Location 933 - Location 9,933,9,10,124819.765770194309880
9271,Location 934 - Location 9,934,9,1,29450.642911122671649
9272,Location 934 - Location 8,934,8,2,34859.521626015375659
9273,Location 934 - Location 3,934,3,3,45199.899037499497354
9274,Location 934 - Location 10,934,10,4,70381.330631055883714
9275,Location 934 - Location 2,934,2,5,79374.398710182460491
9276,Location 934 - Location 4,934,4,6,96667.657326816683053
9277,Location 934 - Location 5,934,5,7,107744.115160631932667
9278,Location 934 - Location 6,934,6,8,111041.273254100204213
9279,Location 934 - Location 1,934,1,9,133785.579631541855633
9280,Location 934 - Location 7,934,7,10,143103.150623173423810
9281,Location 935 - Location 5,935,5,1,22945.602826171623747
9282,Location 935 - Location 1,935,1,2,47399.702657665293373
9283,Location 935 - Location 3,935,3,3,58290.652376097095839
9284,Location 935 - Location 6,935,6,4,64382.250046439003199
9285,Location 935 - Location 4,935,4,5,71353.954768139228690
9286,Location 935 - Location 7,935,7,6,80068.413948279383476
9287,Location 935 - Location 2,935,2,7,88279.170536089732195
9288,Location 935 - Location 8,935,8,8,92085.562796224767226
9289,Location 935 - Location 9,935,9,9,96055.763913283677539
9290,Location 935 - Location 10,935,10,10,99142.327846926913480
9291,Location 936 - Location 10,936,10,1,19550.484054613909393
9292,Location 936 - Location 2,936,2,2,36452.611184364563087
9293,Location 936 - Location 8,936,8,3,60794.525269154866692
9294,Location 936 - Location 9,936,9,4,66810.810685367003316
9295,Location 936 - Location 4,936,4,5,67942.595061800428084
9296,Location 936 - Location 3,936,3,6,79280.907656234470778
9297,Location 936 - Location 6,936,6,7,88933.966173907072516
9298,Location 936 - Location 5,936,5,8,114300.429470187707921
9299,Location 936 - Location 7,936,7,9,119623.683960950103938
9300,Location 936 - Location 1,936,1,10,123216.416145893061184
9301,Location 937 - Location 6,937,6,1,16818.339521888512536
9302,Location 937 - Location 7,937,7,2,26077.529849194695998
9303,Location 937 - Location 4,937,4,3,35732.690875195417902
9304,Location 937 - Location 1,937,1,4,39961.685844257292047
9305,Location 937 - Location 2,937,2,5,61301.716457335765881
9306,Location 937 - Location 5,937,5,6,63399.673874372543651
9307,Location 937 - Location 3,937,3,7,86020.600461403664667
9308,Location 937 - Location 10,937,10,8,88456.932889347081073
9309,Location 937 - Location 8,937,8,9,112008.871197717671748
9310,Location 937 - Location 9,937,9,10,117451.583353231020737
9311,Location 938 - Location 2,938,2,1,7181.730874341281378
9312,Location 938 - Location 4,938,4,2,24501.152702819155820
9313,Location 938 - Location 10,938,10,3,34336.947306352572923
9314,Location 938 - Location 6,938,6,4,45695.763532945973566
9315,Location 938 - Location 8,938,8,5,61000.032922035265074
9316,Location 938 - Location 3,938,3,6,63366.125630051028566
9317,Location 938 - Location 9,938,9,7,67016.318338247408974
9318,Location 938 - Location 5,938,5,8,74448.627975235140184
9319,Location 938 - Location 7,938,7,9,76385.481319989034091
9320,Location 938 - Location 1,938,1,10,79774.973786911854404
9321,Location 939 - Location 4,939,4,1,22079.699248840526707
9322,Location 939 - Location 6,939,6,2,28690.701769336865254
9323,Location 939 - Location 2,939,2,3,36930.436782106735336
9324,Location 939 - Location 7,939,7,4,52978.494652619170665
9325,Location 939 - Location 1,939,1,5,62005.774428432348941
9326,Location 939 - Location 10,939,10,6,64085.653214118065080
9327,Location 939 - Location 3,939,3,7,74080.463265535450773
9328,Location 939 - Location 5,939,5,8,75272.036121820914559
9329,Location 939 - Location 8,939,8,9,90748.738829800742678
9330,Location 939 - Location 9,939,9,10,96765.024246012879303
9331,Location 940 - Location 3,940,3,1,52625.608121448734892
9332,Location 940 - Location 9,940,9,2,67596.865547352659632
9333,Location 940 - Location 8,940,8,3,70409.735419315664330
9334,Location 940 - Location 10,940,10,4,101227.587586155656027
9335,Location 940 - Location 4,940,4,5,108007.957799841198721
9336,Location 940 - Location 5,940,5,6,108167.542389172580442
9337,Location 940 - Location 2,940,2,7,110220.655665282261907
9338,Location 940 - Location 6,940,6,8,118659.215733751814696
9339,Location 940 - Location 1,940,1,9,134209.006860082503408
9340,Location 940 - Location 7,940,7,10,150721.093102825136157
9341,Location 941 - Location 1,941,1,1,12422.354219016966454
9342,Location 941 - Location 5,941,5,2,17520.471800411887671
9343,Location 941 - Location 6,941,6,3,41194.313258940834203
9344,Location 941 - Location 7,941,7,4,45220.102147571844398
9345,Location 941 - Location 4,941,4,5,53862.012530280699139
9346,Location 941 - Location 3,941,3,6,79965.742357350754901
9347,Location 941 - Location 2,941,2,7,85544.896107441236381
9348,Location 941 - Location 10,941,10,8,112700.112539452384226
9349,Location 941 - Location 8,941,8,9,113760.652777478520875
9350,Location 941 - Location 9,941,9,10,117730.853894537431188
9351,Location 942 - Location 1,942,1,1,21408.863610609361785
9352,Location 942 - Location 6,942,6,2,22531.146062279516627
9353,Location 942 - Location 5,942,5,3,27152.850140761300281
9354,Location 942 - Location 4,942,4,4,35310.187674830965989
9355,Location 942 - Location 7,942,7,5,38800.947020947336568
9356,Location 942 - Location 2,942,2,6,66993.071251991452300
9357,Location 942 - Location 3,942,3,7,75490.312185708389734
9358,Location 942 - Location 10,942,10,8,94148.287684002614697
9359,Location 942 - Location 8,942,8,9,101810.693588862777688
9360,Location 942 - Location 9,942,9,10,107253.405744376112125
9361,Location 943 - Location 9,943,9,1,25624.896935859364021
9362,Location 943 - Location 8,943,8,2,31201.915553267372161
9363,Location 943 - Location 3,943,3,3,54178.695293669705279
9364,Location 943 - Location 10,943,10,4,71580.370446698929300
9365,Location 943 - Location 2,943,2,5,84132.726319499124656
9366,Location 943 - Location 4,943,4,6,105609.129270111414371
9367,Location 943 - Location 5,943,5,7,116722.911416802162421
9368,Location 943 - Location 6,943,6,8,119982.745197394935531
9369,Location 943 - Location 1,943,1,9,142764.375887712056283
9370,Location 943 - Location 7,943,7,10,152044.622566468198784
9371,Location 944 - Location 3,944,3,1,19729.101972724191000
9372,Location 944 - Location 8,944,8,2,41805.272057338239392
9373,Location 944 - Location 9,944,9,3,43443.020077286972082
9374,Location 944 - Location 10,944,10,4,72420.754189618630335
9375,Location 944 - Location 4,944,4,5,75528.067596707100165
9376,Location 944 - Location 5,944,5,6,78271.886876247284818
9377,Location 944 - Location 2,944,2,7,81413.822268745236215
9378,Location 944 - Location 6,944,6,8,86179.325530617687036
9379,Location 944 - Location 1,944,1,9,104313.351347157193231
9380,Location 944 - Location 7,944,7,10,118241.202899691023049
9381,Location 945 - Location 6,945,6,1,12177.958829811910618
9382,Location 945 - Location 7,945,7,2,26741.309636031786795
9383,Location 945 - Location 1,945,1,3,29596.243437328586879
9384,Location 945 - Location 4,945,4,4,36101.926917907025199
9385,Location 945 - Location 5,945,5,5,54381.189407299163577
9386,Location 945 - Location 2,945,2,6,61670.952500047387730
9387,Location 945 - Location 3,945,3,7,82860.060988927682047
9388,Location 945 - Location 10,945,10,8,88826.168932058659266
9389,Location 945 - Location 8,945,8,9,108848.331725241790991
9390,Location 945 - Location 9,945,9,10,114291.043880755125429
9391,Location 946 - Location 8,946,8,1,9009.070232649490208
9392,Location 946 - Location 9,946,9,2,15025.355648861654117
9393,Location 946 - Location 10,946,10,3,34773.379298204097722
9394,Location 946 - Location 3,946,3,4,43034.428034390119137
9395,Location 946 - Location 2,946,2,5,57486.399362076947000
9396,Location 946 - Location 4,946,4,6,89169.282939237338724
9397,Location 946 - Location 5,946,5,7,105578.644157522532623
9398,Location 946 - Location 6,946,6,8,105679.443128079292364
9399,Location 946 - Location 1,946,1,9,130783.397230773960473
9400,Location 946 - Location 7,946,7,10,137741.320497152686585
9401,Location 947 - Location 8,947,8,1,17670.154124360356946
9402,Location 947 - Location 9,947,9,2,23930.292720626501250
9403,Location 947 - Location 3,947,3,3,26105.401556995864667
9404,Location 947 - Location 10,947,10,4,34667.460221592868038
9405,Location 947 - Location 2,947,2,5,43660.528300719437539
9406,Location 947 - Location 4,947,4,6,70463.426876052195439
9407,Location 947 - Location 6,947,6,7,88156.441311015398242
9408,Location 947 - Location 5,947,5,8,88649.617680128270877
9409,Location 947 - Location 1,947,1,9,113260.395413710022694
9410,Location 947 - Location 7,947,7,10,120218.318680088690598
9411,Location 948 - Location 10,948,10,1,16380.202939590908500
9412,Location 948 - Location 8,948,8,2,31363.395015620750200
9413,Location 948 - Location 9,948,9,3,36408.873711091408040
9414,Location 948 - Location 2,948,2,4,43285.272733224315743
9415,Location 948 - Location 3,948,3,5,57396.146755302179372
9416,Location 948 - Location 4,948,4,6,74968.156310384729295
9417,Location 948 - Location 6,948,6,7,96162.767140511583420
9418,Location 948 - Location 5,948,5,8,112117.874107694355189
9419,Location 948 - Location 7,948,7,9,126852.484927554614842
9420,Location 948 - Location 1,948,1,10,130241.977394477449707
9421,Location 949 - Location 5,949,5,1,3633.567200399757439
9422,Location 949 - Location 1,949,1,2,25248.508292089823954
9423,Location 949 - Location 6,949,6,3,42947.767152084277768
9424,Location 949 - Location 4,949,4,4,51097.191964767662284
9425,Location 949 - Location 7,949,7,5,57944.371146659752412
9426,Location 949 - Location 3,949,3,6,63567.619683565411833
9427,Location 949 - Location 2,949,2,7,78861.905472177284537
9428,Location 949 - Location 8,949,8,8,97362.530103693148703
9429,Location 949 - Location 9,949,9,9,101332.731220752059016
9430,Location 949 - Location 10,949,10,10,101703.452976843225770
9431,Location 950 - Location 7,950,7,1,22187.707638333420618
9432,Location 950 - Location 1,950,1,2,49240.618077866944077
9433,Location 950 - Location 6,950,6,3,57893.792841594091442
9434,Location 950 - Location 5,950,5,4,75984.886214893922443
9435,Location 950 - Location 4,950,4,5,76378.475388505481533
9436,Location 950 - Location 2,950,2,6,101947.500970645851339
9437,Location 950 - Location 3,950,3,7,121615.354693613859126
9438,Location 950 - Location 10,950,10,8,129102.717402657130151
9439,Location 950 - Location 8,950,8,9,147603.625429927953519
9440,Location 950 - Location 9,950,9,10,153046.337585441302508
9441,Location 951 - Location 3,951,3,1,37587.120182590311742
9442,Location 951 - Location 5,951,5,2,38909.319452128984267
9443,Location 951 - Location 6,951,6,3,59367.796326243966178
9444,Location 951 - Location 4,951,4,4,62982.453401559832855
9445,Location 951 - Location 1,951,1,5,64950.783923038885405
9446,Location 951 - Location 8,951,8,6,71608.609740982050425
9447,Location 951 - Location 9,951,9,7,75578.810858041033498
9448,Location 951 - Location 2,951,2,8,76177.252183166579925
9449,Location 951 - Location 10,951,10,9,85201.186591963967658
9450,Location 951 - Location 7,951,7,10,87621.123805560477194
9451,Location 952 - Location 6,952,6,1,21997.844074112377712
9452,Location 952 - Location 4,952,4,2,28826.388849314778781
9453,Location 952 - Location 5,952,5,3,30194.574628645183111
9454,Location 952 - Location 1,952,1,4,47047.190124143096909
9455,Location 952 - Location 2,952,2,5,50996.481087918225967
9456,Location 952 - Location 3,952,3,6,52412.241770687011012
9457,Location 952 - Location 7,952,7,7,54005.113390521772089
9458,Location 952 - Location 10,952,10,8,76171.228066187934019
9459,Location 952 - Location 8,952,8,9,80473.134014070266858
9460,Location 952 - Location 9,952,9,10,85915.846169583601295
9461,Location 953 - Location 3,953,3,1,52830.156985633395379
9462,Location 953 - Location 9,953,9,2,70887.332794424219173
9463,Location 953 - Location 8,953,8,3,73700.202666387209320
9464,Location 953 - Location 5,953,5,4,96685.414992020916543
9465,Location 953 - Location 10,953,10,5,104518.054833227113704
9466,Location 953 - Location 4,953,4,6,107842.439957930517267
9467,Location 953 - Location 6,953,6,7,108115.460639088734752
9468,Location 953 - Location 2,953,2,8,113511.122912353734137
9469,Location 953 - Location 1,953,1,9,122726.879462930839509
9470,Location 953 - Location 7,953,7,10,140122.729955498129129
9471,Location 954 - Location 3,954,3,1,8667.501809756939110
9472,Location 954 - Location 8,954,8,2,37258.714580141189799
9473,Location 954 - Location 9,954,9,3,40627.602710288243543
9474,Location 954 - Location 10,954,10,4,64308.482316249275755
9475,Location 954 - Location 4,954,4,5,65934.564848770038225
9476,Location 954 - Location 5,954,5,6,69295.111659824440721
9477,Location 954 - Location 2,954,2,7,72284.440564707547310
9478,Location 954 - Location 6,954,6,8,77202.550314194842940
9479,Location 954 - Location 1,954,1,9,95336.576130734378239
9480,Location 954 - Location 7,954,7,10,109264.427683268208057
9481,Location 955 - Location 8,955,8,1,11582.963809488943298
9482,Location 955 - Location 9,955,9,2,17599.249225701110845
9483,Location 955 - Location 10,955,10,3,32127.229374215738062
9484,Location 955 - Location 3,955,3,4,34317.878213043462893
9485,Location 955 - Location 2,955,2,5,43667.879821258102311
9486,Location 955 - Location 4,955,4,6,74817.004885823553195
9487,Location 955 - Location 6,955,6,7,93808.814146021308261
9488,Location 955 - Location 5,955,5,8,96862.094336175810895
9489,Location 955 - Location 1,955,1,9,118912.768248715932714
9490,Location 955 - Location 7,955,7,10,125870.691515094600618
9491,Location 956 - Location 3,956,3,1,32620.231974070466094
9492,Location 956 - Location 5,956,5,2,44873.906157140721916
9493,Location 956 - Location 6,956,6,3,57809.719959329246194
9494,Location 956 - Location 4,956,4,4,61424.377034645112872
9495,Location 956 - Location 8,956,8,5,66641.721532462208415
9496,Location 956 - Location 9,956,9,6,70611.922649521176936
9497,Location 956 - Location 1,956,1,7,70915.370628050630330
9498,Location 956 - Location 2,956,2,8,74619.175816251881770
9499,Location 956 - Location 10,956,10,9,83643.110225049254950
9500,Location 956 - Location 7,956,7,10,89816.989275738669676
9501,Location 957 - Location 2,957,2,1,25440.489127593980811
9502,Location 957 - Location 10,957,10,2,35733.487747063205461
9503,Location 957 - Location 4,957,4,3,35881.458856991928769
9504,Location 957 - Location 3,957,3,4,38937.781490776476858
9505,Location 957 - Location 8,957,8,5,49905.000855538200994
9506,Location 957 - Location 9,957,9,6,55347.713011051549984
9507,Location 957 - Location 6,957,6,7,59141.981507055890688
9508,Location 957 - Location 5,957,5,8,66039.330301311958465
9509,Location 957 - Location 1,957,1,9,84834.778483360962127
9510,Location 957 - Location 7,957,7,10,89831.699294098900282
9511,Location 958 - Location 3,958,3,1,22687.815371475600841
9512,Location 958 - Location 8,958,8,2,30578.278353490582958
9513,Location 958 - Location 9,958,9,3,36020.990509003931948
9514,Location 958 - Location 10,958,10,4,40229.827942260577402
9515,Location 958 - Location 2,958,2,5,42595.784111238273908
9516,Location 958 - Location 4,958,4,6,55533.495982261127210
9517,Location 958 - Location 6,958,6,7,72301.872106925817207
9518,Location 958 - Location 5,958,5,8,76262.268932506252895
9519,Location 958 - Location 1,958,1,9,97405.826209620441659
9520,Location 958 - Location 7,958,7,10,104363.749475999109563
9521,Location 959 - Location 3,959,3,1,15528.812049256388491
9522,Location 959 - Location 8,959,8,2,27887.313127675031865
9523,Location 959 - Location 9,959,9,3,33330.025283188377216
9524,Location 959 - Location 10,959,10,4,47361.996100157921319
9525,Location 959 - Location 2,959,2,5,49124.856824200564006
9526,Location 959 - Location 4,959,4,6,56684.422580336300598
9527,Location 959 - Location 6,959,6,7,71058.038507619901793
9528,Location 959 - Location 5,959,5,8,73478.158080976616475
9529,Location 959 - Location 1,959,1,9,96161.992610314526246
9530,Location 959 - Location 7,959,7,10,103119.915876693194150
9531,Location 960 - Location 7,960,7,1,31168.027500195072207
9532,Location 960 - Location 1,960,1,2,47250.276258463578415
9533,Location 960 - Location 6,960,6,3,61529.441075019829441
9534,Location 960 - Location 5,960,5,4,75428.728725364242564
9535,Location 960 - Location 4,960,4,5,84738.767749321748852
9536,Location 960 - Location 2,960,2,6,111505.846284371771617
9537,Location 960 - Location 3,960,3,7,125251.002927039517090
9538,Location 960 - Location 10,960,10,8,138661.062716383050429
9539,Location 960 - Location 8,960,8,9,151239.273663353611482
9540,Location 960 - Location 9,960,9,10,156681.985818866902264
9541,Location 961 - Location 10,961,10,1,27833.238290121622413
9542,Location 961 - Location 2,961,2,2,54988.454722132919414
9543,Location 961 - Location 8,961,8,3,57210.257916347938590
9544,Location 961 - Location 9,961,9,4,62152.222010630539444
9545,Location 961 - Location 3,961,3,5,80998.508536873472622
9546,Location 961 - Location 4,961,4,6,86671.338299293347518
9547,Location 961 - Location 6,961,6,7,107865.949129420201643
9548,Location 961 - Location 5,961,5,8,128743.735088144821930
9549,Location 961 - Location 7,961,7,9,138555.666916463233065
9550,Location 961 - Location 1,961,1,10,141945.159383386053378
9551,Location 962 - Location 4,962,4,1,11560.212216818819797
9552,Location 962 - Location 2,962,2,2,23767.533149865343148
9553,Location 962 - Location 6,962,6,3,32185.981840087144519
9554,Location 962 - Location 10,962,10,4,50922.749581876661978
9555,Location 962 - Location 3,962,3,5,60032.817639187145687
9556,Location 962 - Location 7,962,7,6,62875.699627130183217
9557,Location 962 - Location 5,962,5,7,66290.971381986251799
9558,Location 962 - Location 1,962,1,8,66834.033300911512924
9559,Location 962 - Location 8,962,8,9,77585.835197559339576
9560,Location 962 - Location 9,962,9,10,83602.120613771476201
9561,Location 963 - Location 6,963,6,1,17260.781645216062316
9562,Location 963 - Location 1,963,1,2,27724.924350192384736
9563,Location 963 - Location 4,963,4,3,29788.706321497546014
9564,Location 963 - Location 5,963,5,4,31587.604723045049468
9565,Location 963 - Location 7,963,7,5,38917.742011017609912
9566,Location 963 - Location 2,963,2,6,61471.589898658028687
9567,Location 963 - Location 3,963,3,7,69276.981668778302264
9568,Location 963 - Location 10,963,10,8,88626.806330669220188
9569,Location 963 - Location 8,963,8,9,95265.252405092323897
9570,Location 963 - Location 9,963,9,10,100707.964560605643783
9571,Location 964 - Location 4,964,4,1,8603.530944395039114
9572,Location 964 - Location 6,964,6,2,17208.202163028629002
9573,Location 964 - Location 2,964,2,3,39518.862596664584999
9574,Location 964 - Location 1,964,1,4,48923.032934435665084
9575,Location 964 - Location 5,964,5,5,51470.804261250319541
9576,Location 964 - Location 7,964,7,6,54189.449360563507071
9577,Location 964 - Location 3,964,3,7,59846.640876164565270
9578,Location 964 - Location 10,964,10,8,66674.079028675885638
9579,Location 964 - Location 8,964,8,9,85834.911612478579627
9580,Location 964 - Location 9,964,9,10,91277.623767991899513
9581,Location 965 - Location 4,965,4,1,27677.128938721736631
9582,Location 965 - Location 6,965,6,2,28497.939001230606664
9583,Location 965 - Location 7,965,7,3,30494.601311841903225
9584,Location 965 - Location 1,965,1,4,50458.167899676212983
9585,Location 965 - Location 2,965,2,5,53246.154520862080972
9586,Location 965 - Location 5,965,5,6,75079.273353714655968
9587,Location 965 - Location 10,965,10,7,80401.370952873403439
9588,Location 965 - Location 3,965,3,8,82412.750581473068451
9589,Location 965 - Location 8,965,8,9,107064.456568556168349
9590,Location 965 - Location 9,965,9,10,112932.559229483056697
9591,Location 966 - Location 10,966,10,1,31663.539543738166685
9592,Location 966 - Location 2,966,2,2,33727.353438083897345
9593,Location 966 - Location 4,966,4,3,50395.885032250545919
9594,Location 966 - Location 6,966,6,4,70848.379006495073554
9595,Location 966 - Location 8,966,8,5,72679.339080254052533
9596,Location 966 - Location 9,966,9,6,78695.624496466218261
9597,Location 966 - Location 3,966,3,7,91165.721467333700275
9598,Location 966 - Location 7,966,7,8,101538.096793538134079
9599,Location 966 - Location 5,966,5,9,105126.644197417946998
9600,Location 966 - Location 1,966,1,10,105669.706116343208123
9601,Location 967 - Location 3,967,3,1,14136.911893559588862
9602,Location 967 - Location 8,967,8,2,29350.664515895034128
9603,Location 967 - Location 9,967,9,3,34793.376671408383118
9604,Location 967 - Location 10,967,10,4,48759.321566687023733
9605,Location 967 - Location 2,967,2,5,50522.182290729666420
9606,Location 967 - Location 4,967,4,6,54526.408589965547435
9607,Location 967 - Location 6,967,6,7,68900.024517249126802
9608,Location 967 - Location 5,967,5,8,71201.386822849395685
9609,Location 967 - Location 1,967,1,9,94003.978619943794911
9610,Location 967 - Location 7,967,7,10,100961.901886322462815
9611,Location 969 - Location 10,969,10,1,9726.204293189000964
9612,Location 969 - Location 2,969,2,2,36881.420725200288871
9613,Location 969 - Location 8,969,8,3,48087.204468394462310
9614,Location 969 - Location 9,969,9,4,54103.489884606620762
9615,Location 969 - Location 3,969,3,5,66573.586855474088225
9616,Location 969 - Location 4,969,4,6,68564.304302360716974
9617,Location 969 - Location 6,969,6,7,89758.915132487600204
9618,Location 969 - Location 5,969,5,8,110636.701091212205938
9619,Location 969 - Location 7,969,7,9,120448.632919530631625
9620,Location 969 - Location 1,969,1,10,123838.125386453451938
9621,Location 970 - Location 2,970,2,1,8405.843004732421832
9622,Location 970 - Location 10,970,10,2,26282.637976743320905
9623,Location 970 - Location 4,970,4,3,37866.202562641985423
