kg/ha,contcorn,cornsoy,miscanthus,switchgrass,sorghum,cane,fallow,CRP
409,201.0,173.0,34.0,94.0,34.0,34.0,0,0
410,201.0,173.0,34.0,94.0,34.0,34.0,0,0
411,201.0,173.0,34.0,94.0,34.0,34.0,0,0
412,201.0,173.0,34.0,94.0,34.0,34.0,0,0
413,201.0,173.0,34.0,94.0,34.0,34.0,0,0
414,201.0,172.99999999999991,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
415,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
416,201.0,173.0,34.0,94.0,34.0,34.0,0,0
417,201.0,173.00000000000009,34.0,94.00000000000004,34.0,34.0,0,0
418,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
419,201.0,172.99999999999991,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
420,201.0,173.0,34.0,94.0,34.0,34.0,0,0
421,201.0,173.0,34.0,94.0,34.0,34.0,0,0
422,201.0,173.0,34.0,94.0,34.0,34.0,0,0
423,201.0,173.0,34.0,94.0,34.0,34.0,0,0
424,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
425,201.0,173.0,34.0,94.0,34.0,34.0,0,0
426,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
427,201.0,173.00000000000009,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
428,201.0,173.00000000000009,34.0,94.00000000000004,34.0,34.0,0,0
429,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
430,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
431,201.0,173.0,34.0,94.0,34.0,34.0,0,0
432,201.0,173.00000000000009,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
433,201.0,173.0,34.0,94.0,34.0,34.0,0,0
434,201.0,173.0,34.0,94.0,34.0,34.0,0,0
435,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
436,201.0,173.00000000000009,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
437,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
438,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
439,201.0,173.00000000000009,34.0,94.0,34.0,34.0,0,0
440,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
441,201.0,173.0,34.0,94.0,34.0,34.0,0,0
442,201.0,173.0,34.0,94.0,34.0,34.0,0,0
443,201.0,173.0,34.0,94.0,34.0,34.0,0,0
444,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
445,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
446,201.0,173.0,34.0,94.0,34.0,34.0,0,0
447,201.0,173.0,34.0,94.0,34.0,34.0,0,0
448,201.0,173.0,34.0,94.0,34.0,34.0,0,0
449,201.0,173.0,34.0,94.0,34.0,34.0,0,0
450,201.0,173.0,34.0,94.0,34.0,34.0,0,0
451,201.0,173.0,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
452,201.0,173.00000000000009,34.0,94.0,34.0,34.0,0,0
453,201.0,173.0,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
454,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
455,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
456,201.0,173.0,34.0,94.0,34.0,34.0,0,0
457,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
458,201.0,173.0,34.0,94.0,34.0,34.0,0,0
459,201.0,173.0,34.0,94.0,34.0,34.0,0,0
460,201.0,173.0,34.0,94.0,34.0,34.0,0,0
461,201.0,173.0,34.0,94.0,34.0,34.0,0,0
462,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
463,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
464,199.5038259600896,171.93130425720685,32.93130425720685,94.0,32.93130425720685,32.93130425720685,0,0
465,199.5038259600896,171.93130425720685,32.93130425720685,94.0,32.93130425720685,32.93130425720685,0,0
466,200.23055301084216,172.45039500774442,33.45039500774441,94.0,33.45039500774441,33.45039500774441,0,0
467,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
468,199.82312597301282,172.15937569500912,33.1593756950091,94.0,33.1593756950091,33.1593756950091,0,0
469,201.0,173.0,34.0,94.0,34.0,34.0,0,0
470,200.7271050271177,172.8050750193698,33.805075019369795,94.0,33.805075019369795,33.805075019369795,0,0
471,200.12385593936645,172.37418281383313,33.374182813833194,94.0,33.374182813833194,33.374182813833194,0,0
472,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
473,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
474,201.0,173.0,34.0,94.0,34.0,34.0,0,0
475,201.00000000000009,173.0,34.0,94.0,34.0,34.0,0,0
476,196.4330033369555,169.73785952639682,30.73785952639677,94.0,30.73785952639677,30.73785952639677,0,0
477,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
478,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
479,194.7967809403768,168.56912924312627,29.569129243126287,94.0,29.569129243126287,29.569129243126287,0,0
480,201.0,173.0,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
481,201.0,173.0,34.0,94.0,34.0,34.0,0,0
482,201.0,173.0,34.0,94.0,34.0,34.0,0,0
483,201.0,173.0,34.0,94.0,34.0,34.0,0,0
484,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
485,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
486,201.0,173.0,34.0,94.0,34.0,34.0,0,0
487,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
488,195.00404285931603,168.71717347094003,29.717173470939983,94.0,29.717173470939983,29.717173470939983,0,0
489,201.0,173.0,34.0,94.0,34.0,34.0,0,0
490,201.0,173.0,34.0,94.0,34.0,34.0,0,0
491,199.05040012733247,171.6074286623804,32.607428662380386,94.0,32.607428662380386,32.607428662380386,0,0
492,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
493,200.51527320635898,172.65376657597068,33.653766575970685,94.0,33.653766575970685,33.653766575970685,0,0
494,201.0,173.00000000000009,34.0,94.0,34.0,34.0,0,0
495,201.0,173.0,34.0,94.0,34.0,34.0,0,0
496,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
497,201.0,173.0,34.0,94.0,34.0,34.0,0,0
498,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
499,195.1476932648661,168.81978090347573,29.819780903475746,94.0,29.819780903475746,29.819780903475746,0,0
500,201.0,173.0,34.0,94.0,34.0,34.0,0,0
501,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
502,199.78283666684672,172.13059761917626,33.13059761917623,94.0,33.13059761917623,33.13059761917623,0,0
503,201.0,173.0,34.0,94.0,34.0,34.0,0,0
504,201.0,173.0,34.0,94.0,34.0,34.0,0,0
505,200.9569069187983,172.969219227713,33.96921922771304,94.0,33.96921922771304,33.96921922771304,0,0
506,201.0,173.0,34.0,94.0,34.0,34.0,0,0
507,201.0,173.0,34.0,94.0,34.0,34.0,0,0
508,201.0,173.0,34.0,94.0,34.0,34.0,0,0
509,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
510,201.0,173.0,34.0,94.0,34.0,34.0,0,0
511,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
512,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
513,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
514,201.0,173.0,34.0,94.0,34.0,34.0,0,0
515,201.0,173.0,34.0,94.0,34.0,34.0,0,0
516,201.0,173.00000000000009,34.0,94.00000000000004,34.0,34.0,0,0
517,201.00000000000009,173.0,34.0,94.0,34.0,34.0,0,0
518,201.0,173.0,34.0,94.0,34.0,34.0,0,0
519,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
520,201.0,173.0,34.0,94.0,34.0,34.0,0,0
521,201.0,173.00000000000009,34.0,94.0,34.0,34.0,0,0
522,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
523,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
524,201.0,173.0,34.0,94.0,34.0,34.0,0,0
525,192.05286949296325,166.60919249497368,27.60919249497373,94.0,27.60919249497373,27.60919249497373,0,0
526,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
527,201.0,173.0,34.0,94.0,34.0,34.0,0,0
528,201.0,173.00000000000009,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
529,201.0,173.0,34.0,94.0,34.0,34.0,0,0
530,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
531,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
532,201.00000000000009,173.0,34.0,94.0,34.0,34.0,0,0
533,201.0,173.0,34.0,94.0,34.0,34.0,0,0
534,201.0,173.0,34.0,94.0,34.0,34.0,0,0
535,201.0,173.0,34.0,94.0,34.0,34.0,0,0
536,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
537,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
538,201.0,172.99999999999991,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
539,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
540,200.24126971077698,172.45804979341213,33.458049793412115,94.0,33.458049793412115,33.458049793412115,0,0
541,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
542,201.0,173.0,34.0,94.0,34.0,34.0,0,0
543,201.0,173.0,34.0,94.0,34.0,34.0,0,0
544,201.0,173.0,34.0,94.0,34.0,34.0,0,0
545,201.0,173.00000000000009,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
546,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
547,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
548,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
549,201.0,173.00000000000009,34.0,94.0,34.0,34.0,0,0
550,196.34699362242355,169.67642401601688,30.676424016016803,94.0,30.676424016016803,30.676424016016803,0,0
551,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
552,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
553,201.0,173.0,34.0,94.0,34.0,34.0,0,0
554,201.0,173.0,34.0,94.0,34.0,34.0,0,0
555,201.0,173.0,34.0,94.0,34.0,34.0,0,0
556,201.0,173.0,34.0,94.0,34.0,34.0,0,0
557,201.0,173.0,34.0,94.0,34.0,34.0,0,0
558,192.89159529733053,167.20828235523615,28.20828235523613,94.00000000000004,28.20828235523613,28.20828235523613,0,0
559,201.0,173.0,34.0,94.0,34.0,34.0,0,0
560,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
561,196.85117894241927,170.03655638744237,31.03655638744237,94.0,31.03655638744237,31.03655638744237,0,0
562,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
563,201.0,173.0,34.0,94.0,34.0,34.0,0,0
564,201.0,173.0,34.0,94.0,34.0,34.0,0,0
565,200.47072748863627,172.62194820616867,33.62194820616872,94.00000000000004,33.62194820616872,33.62194820616872,0,0
566,194.5848003096645,168.41771450690322,29.41771450690321,94.00000000000004,29.41771450690321,29.41771450690321,0,0
567,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
568,201.0,173.0,34.0,94.0,34.0,34.0,0,0
569,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
570,199.01825931488256,171.58447093920188,32.584470939201864,94.0,32.584470939201864,32.584470939201864,0,0
571,195.09759615172385,168.78399725123134,29.783997251231327,94.0,29.783997251231327,29.783997251231327,0,0
572,201.0,173.0,34.0,94.0,34.0,34.0,0,0
573,200.11691412415286,172.36922437439492,33.36922437439493,94.0,33.36922437439493,33.36922437439493,0,0
574,201.0,173.0,34.0,94.0,34.0,34.0,0,0
575,200.60159808111598,172.71542720079708,33.715427200797144,94.00000000000004,33.715427200797144,33.715427200797144,0,0
576,201.0,173.0,34.0,94.0,34.0,34.0,0,0
577,201.0,173.0,34.0,94.0,34.0,34.0,0,0
578,201.0,173.0,34.0,94.0,34.0,34.0,0,0
579,201.0,173.0,34.0,94.0,34.0,34.0,0,0
580,201.00000000000009,173.0,34.0,94.0,34.0,34.0,0,0
581,201.0,173.0,34.0,94.0,34.0,34.0,0,0
582,201.0,173.0,34.0,94.0,34.0,34.0,0,0
583,188.99256995940488,164.42326425671777,25.4232642567178,94.0,25.4232642567178,25.4232642567178,0,0
584,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
585,201.0,173.0,34.0,94.0,34.0,34.0,0,0
586,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
587,201.0,173.0,34.0,94.0,34.0,34.0,0,0
588,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
589,201.0,173.0,34.00000000000001,94.0,34.00000000000001,34.00000000000001,0,0
590,201.0,173.0,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
591,201.0,173.0,34.0,94.0,34.0,34.0,0,0
592,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
593,195.10483884826897,168.7891706059064,29.789170605906428,94.0,29.789170605906428,29.789170605906428,0,0
594,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
595,201.0,173.0,34.0,94.0,34.0,34.0,0,0
596,201.0,173.0,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
597,189.195098978352,164.56792784168002,25.567927841679982,94.0,25.567927841679982,25.567927841679982,0,0
598,201.0,173.0,34.0,94.0,34.0,34.0,0,0
599,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
600,190.74251086430493,165.6732220459321,26.67322204593209,94.0,26.67322204593209,26.67322204593209,0,0
601,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
602,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
603,201.00000000000009,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
604,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
605,191.68167129224628,166.34405092303308,27.34405092303308,94.00000000000004,27.34405092303308,27.34405092303308,0,0
606,201.0,173.0,34.0,94.0,34.0,34.0,0,0
607,187.05165826189273,163.03689875849483,24.036898758494807,94.0,24.036898758494807,24.036898758494807,0,0
608,201.0,173.0,34.0,94.0,34.0,34.0,0,0
609,201.0,173.0,34.0,94.0,34.0,34.0,0,0
610,201.0,173.0,34.0,94.0,34.0,34.0,0,0
611,201.0,173.0,34.0,94.0,34.0,34.0,0,0
612,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
613,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
614,196.72763732644574,169.9483123760327,30.948312376032714,94.0,30.948312376032714,30.948312376032714,0,0
615,196.72763732644574,169.9483123760327,30.948312376032714,94.0,30.948312376032714,30.948312376032714,0,0
616,201.0,173.0,34.0,94.0,34.0,34.0,0,0
617,201.0,173.00000000000009,34.0,94.0,34.0,34.0,0,0
618,197.58727711957084,170.56234079969352,31.562340799693484,94.0,31.562340799693484,31.562340799693484,0,0
619,188.44832748641548,164.03451963315388,25.03451963315389,94.0,25.03451963315389,25.03451963315389,0,0
620,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
621,199.25531257217753,171.7537946944125,32.753794694412484,94.0,32.753794694412484,32.753794694412484,0,0
622,200.4352228379306,172.596587741379,33.59658774137898,94.0,33.59658774137898,33.59658774137898,0,0
623,201.0,173.0,34.0,94.0,34.0,34.0,0,0
624,201.0,173.0,34.0,94.0,34.0,34.0,0,0
625,201.0,173.00000000000009,34.0,94.0,34.0,34.0,0,0
626,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
627,201.0,173.0,34.00000000000001,94.00000000000004,34.00000000000001,34.00000000000001,0,0
628,201.0,173.0,34.0,94.0,34.0,34.0,0,0
629,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
630,196.94388252164725,170.10277322974804,31.10277322974805,94.0,31.10277322974805,31.10277322974805,0,0
631,193.41734855883183,167.58382039916555,28.58382039916561,94.0,28.58382039916561,28.58382039916561,0,0
632,189.6901808019513,164.92155771567948,25.921557715679484,94.0,25.921557715679484,25.921557715679484,0,0
633,201.0,173.0,34.0,94.0,34.0,34.0,0,0
634,201.0,173.0,34.0,94.0,34.0,34.0,0,0
635,201.0,173.0,34.0,94.0,34.0,34.0,0,0
636,201.0,173.0,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
637,201.0,173.0,34.0,94.0,34.0,34.0,0,0
638,201.0,173.00000000000009,34.0,94.0,34.0,34.0,0,0
639,201.0,173.0,34.0,94.0,34.0,34.0,0,0
640,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
641,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
642,201.0,173.0,34.0,94.0,34.0,34.0,0,0
643,201.0,173.0,34.0,94.0,34.0,34.0,0,0
644,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
645,201.0,173.0,34.0,94.0,34.0,34.0,0,0
646,186.39753035957082,162.5696645425506,23.5696645425506,94.0,23.5696645425506,23.5696645425506,0,0
647,201.0,173.00000000000009,34.0,94.00000000000004,34.0,34.0,0,0
648,201.0,173.0,34.0,94.0,34.0,34.0,0,0
649,201.0,173.0,34.0,94.0,34.0,34.0,0,0
650,201.0,173.0,34.0,94.0,34.0,34.0,0,0
651,188.16015427415093,163.82868162439345,24.82868162439355,94.0,24.82868162439355,24.82868162439355,0,0
652,188.89256127315048,164.35182948082178,25.3518294808218,94.0,25.3518294808218,25.3518294808218,0,0
653,201.0,173.0,34.0,94.0,34.0,34.0,0,0
654,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
655,190.8905227788497,165.77894484203546,26.77894484203549,94.0,26.77894484203549,26.77894484203549,0,0
656,201.0,172.99999999999991,34.00000000000001,93.99999999999996,34.00000000000001,34.00000000000001,0,0
657,201.0,173.0,34.0,94.0,34.0,34.0,0,0
658,201.0,173.0,34.0,94.0,34.0,34.0,0,0
659,193.13246883456296,167.38033488183072,28.38033488183073,94.0,28.38033488183073,28.38033488183073,0,0
660,201.0,173.0,34.0,94.0,34.0,34.0,0,0
661,201.0,173.0,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
662,201.0,173.0,34.0,94.0,34.0,34.0,0,0
663,201.0,173.0,34.0,94.0,34.0,34.0,0,0
664,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
665,201.0,172.99999999999991,34.0,94.00000000000004,34.0,34.0,0,0
666,201.0,173.0,34.0,94.0,34.0,34.0,0,0
667,193.96573601590103,167.9755257256437,28.97552572564361,94.0,28.97552572564361,28.97552572564361,0,0
668,194.3319395154004,168.2370996538574,29.23709965385739,94.0,29.23709965385739,29.23709965385739,0,0
669,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
670,201.0,173.0,34.0,94.0,34.0,34.0,0,0
671,195.7584147632243,169.25601054516017,30.256010545160127,94.0,30.256010545160127,30.256010545160127,0,0
672,201.0,173.0,34.0,94.0,34.0,34.0,0,0
673,201.0,173.0,34.0,94.0,34.0,34.0,0,0
674,201.0,173.0,34.0,94.0,34.0,34.0,0,0
675,198.21089979456426,171.00778556754588,32.00778556754591,94.0,32.00778556754591,32.00778556754591,0,0
676,197.05404521769358,170.1814608697811,31.18146086978111,94.0,31.18146086978111,31.18146086978111,0,0
677,201.0,173.0,34.0,94.0,34.0,34.0,0,0
678,201.0,173.0,34.0,94.0,34.0,34.0,0,0
679,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
680,201.0,173.0,34.0,94.0,34.0,34.0,0,0
681,199.4054139482096,171.8610099630069,32.86100996300686,94.0,32.86100996300686,32.86100996300686,0,0
682,183.72155428213009,160.65825305866434,21.65825305866432,94.00000000000004,21.65825305866432,21.65825305866432,0,0
683,201.0,173.0,34.0,94.0,34.0,34.0,0,0
684,201.0,173.0,34.0,94.0,34.0,34.0,0,0
685,201.0,173.0,34.0,94.0,34.0,34.0,0,0
686,201.0,173.0,34.0,94.0,34.0,34.0,0,0
687,201.0,173.0,34.0,94.0,34.0,34.0,0,0
688,201.0,173.0,34.0,94.0,34.0,34.0,0,0
689,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
690,201.0,173.0,34.0,94.0,34.0,34.0,0,0
691,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
692,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
693,201.0,173.0,34.0,94.0,34.0,34.0,0,0
694,201.0,173.0,34.0,94.0,34.0,34.0,0,0
695,201.0,173.0,34.0,94.0,34.0,34.0,0,0
696,189.94701377362685,165.10500983830494,26.10500983830493,94.0,26.10500983830493,26.10500983830493,0,0
697,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
698,201.0,173.0,34.0,94.0,34.0,34.0,0,0
699,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
700,201.0,173.0,34.0,94.0,34.0,34.0,0,0
701,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
702,201.0,173.0,34.0,94.0,34.0,34.0,0,0
703,201.0,173.0,34.0,94.0,34.0,34.0,0,0
704,191.7780312711264,166.41287947937596,27.41287947937595,94.0,27.41287947937595,27.41287947937595,0,0
705,201.0,173.0,34.0,94.0,34.0,34.0,0,0
706,201.0,173.0,34.0,94.0,34.0,34.0,0,0
707,188.03786396381503,163.74133140272502,24.74133140272501,94.00000000000004,24.74133140272501,24.74133140272501,0,0
708,201.0,172.99999999999991,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
709,201.0,173.00000000000009,34.0,94.0,34.0,34.0,0,0
710,201.0,173.0,34.0,94.0,34.0,34.0,0,0
711,201.0,173.0,34.0,94.0,34.0,34.0,0,0
712,201.0,173.0,34.0,94.0,34.0,34.0,0,0
713,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
714,187.9644897776145,163.68892126972457,24.68892126972457,94.0,24.68892126972457,24.68892126972457,0,0
715,201.0,173.0,34.0,94.0,34.0,34.0,0,0
716,201.0,173.0,34.0,94.0,34.0,34.0,0,0
717,201.0,173.0,34.0,94.0,34.0,34.0,0,0
718,201.0,173.00000000000009,34.00000000000001,94.00000000000004,34.00000000000001,34.00000000000001,0,0
719,201.0,173.0,34.0,94.0,34.0,34.0,0,0
720,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
721,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
722,201.0,173.0,34.0,94.0,34.0,34.0,0,0
723,193.3838526754461,167.55989476817578,28.559894768175763,94.0,28.559894768175763,28.559894768175763,0,0
724,191.84977447506927,166.46412462504946,27.464124625049514,94.0,27.464124625049514,27.464124625049514,0,0
725,201.0,173.0,34.0,94.0,34.0,34.0,0,0
726,201.0,173.0,34.0,94.0,34.0,34.0,0,0
727,201.0,173.0,34.00000000000001,94.00000000000004,34.00000000000001,34.00000000000001,0,0
728,195.34280696417454,168.95914783155322,29.95914783155324,94.00000000000004,29.95914783155324,29.95914783155324,0,0
729,201.0,173.0,34.0,94.0,34.0,34.0,0,0
730,197.90503695272977,170.7893121090927,31.78931210909268,94.00000000000004,31.78931210909268,31.78931210909268,0,0
731,201.0,173.0,34.0,94.0,34.0,34.0,0,0
732,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
733,201.0,173.0,34.0,94.0,34.0,34.0,0,0
734,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
735,201.0,173.00000000000009,34.0,94.0,34.0,34.0,0,0
736,201.0,173.0,34.0,94.0,34.0,34.0,0,0
737,200.22650007664538,172.44750005474674,33.44750005474673,94.0,33.44750005474673,33.44750005474673,0,0
738,201.0,173.0,34.0,94.0,34.0,34.0,0,0
739,201.0,173.0,34.0,94.0,34.0,34.0,0,0
740,201.0,173.0,34.0,94.0,34.0,34.0,0,0
741,201.0,173.0,34.0,94.0,34.0,34.0,0,0
742,201.0,173.0,34.0,94.0,34.0,34.0,0,0
743,201.0,173.0,34.0,94.0,34.0,34.0,0,0
744,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
745,201.0,173.0,34.0,94.0,34.0,34.0,0,0
746,201.0,173.0,34.0,94.0,34.0,34.0,0,0
747,201.0,173.0,34.0,94.0,34.0,34.0,0,0
748,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
749,201.0,173.0,34.0,94.0,34.0,34.0,0,0
750,201.0,173.0,34.0,94.0,34.0,34.0,0,0
751,201.0,173.0,34.0,94.0,34.0,34.0,0,0
752,183.0734012864237,160.19528663315984,21.19528663315984,94.0,21.19528663315984,21.19528663315984,0,0
753,200.75833464158055,172.8273818868433,33.827381886843256,94.0,33.827381886843256,33.827381886843256,0,0
754,184.0499439517572,160.892817108398,21.892817108397985,94.0,21.892817108397985,21.892817108397985,0,0
755,201.0,173.0,34.0,94.0,34.0,34.0,0,0
756,201.0,173.00000000000009,34.0,94.00000000000004,34.0,34.0,0,0
757,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
758,201.0,173.0,34.0,94.0,34.0,34.0,0,0
759,201.0,173.0,34.0,94.0,34.0,34.0,0,0
760,201.0,173.0,34.0,94.0,34.0,34.0,0,0
761,201.0,173.0,34.0,94.0,34.0,34.0,0,0
762,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
763,201.0,173.0,34.0,94.0,34.0,34.0,0,0
764,201.0,173.0,34.0,94.0,34.0,34.0,0,0
765,189.2692210814497,164.62087220103555,25.62087220103553,94.0,25.62087220103553,25.62087220103553,0,0
766,201.0,173.0,34.0,94.0,34.0,34.0,0,0
767,201.0,173.0,34.0,94.0,34.0,34.0,0,0
768,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
769,186.46870517145345,162.62050369389533,23.620503693895287,94.0,23.620503693895287,23.620503693895287,0,0
770,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
771,201.0,173.0,34.0,94.0,34.0,34.0,0,0
772,201.0,173.0,34.0,94.0,34.0,34.0,0,0
773,201.0,173.0,34.0,94.0,34.0,34.0,0,0
774,201.0,173.0,34.0,94.0,34.0,34.0,0,0
